,Customer Care Address,Manufacturer,discount,image,productname,selling_price,stylist_notes,sub_category,Colour,Design,Design Length,Design Width,Gross Weight,Material,Sales Package,Surface Finish,Theme,Width,Length,Age Group,Alarm Clock,Case Color,Case Material,Case Shape,Dial Color,Disclamer,Gender,Glass Material,Strap Color,Strap Material,Warranty,Warranty Instructions,Warranty Time,Earring Length,Earring Width,Gemstone Colour,Necklace Length,Chain Length,Pendant Length,Pendant Width,Necklace Width,Size,Stone Weight,Gold Weight,Stone-Weight,Diamond Weight,Hath Phool Bracelet Length,Hath Phool Design Length,Hath Phool Design Width,Hath Phool Length,Hath Phool Ring Design Length,Hath Phool Ring Design Width,Long Necklace Design Length,Long Necklace Design Width,Long Necklace Length,Long Necklace Pendant Length,Long Necklace Pendant Width,Maang Tika Design Length,Small Necklace Design Length,Small Necklace Diameter,Small Necklace Length,Small Necklace Pendant Length,Small Necklace Pendant Width,Small Necklace Width,Maang Tika Chain Length,Maang Tika Side Chain Length,Small Necklace Design Width,Diameter
1037,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/864278/large/milestone-oxidized-silver-plated-ring-sbjai21827-ms-20190711-1854-nsmcn4.jpg', 'https://images.voylla.com/i/864279/large/milestone-oxidized-silver-plated-ring-sbjai21827-20190711-1854-naz5bn.jpg', 'https://images.voylla.com/i/864280/large/milestone-oxidized-silver-plated-ring-sbjai21827-20190711-1854-o92u07.jpg', 'https://images.voylla.com/i/864281/large/milestone-oxidized-silver-plated-ring-sbjai21827-20190711-1854-1nguo1s.jpg', 'https://images.voylla.com/i/864282/large/milestone-oxidized-silver-plated-ring-sbjai21827-20190711-1854-kus082.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Milestone Oxidized Silver Plated Ring,299.0,"The Accessory: This ring from the Milestone collection has attractive oxidized silver plating and features a blue coloured stone. 

How to Wear It: You can wear it with a black t-shirt, jeans, and loafers for a cool and elegant look. 

Own the Part: Reserve it for special parties and outings.

To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache.

""From the Dare by Voylla, India’s largest fashion jewelry brand comes DARE, a line of handcrafted accessories for the modern Indian. man. """,Mens Ring,Silver,Geometric,22.86 mm,19.05 mm,9.75 gms,Brass,1 Ring,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/767955/large/lion-designer-ring-for-men-from-dare-by-voylla-omjai20321-ms-20181215-4966-spyfnm.jpg', 'https://images.voylla.com/i/767957/large/lion-designer-ring-for-men-from-dare-by-voylla-omjai20321-20181215-4966-17hx4da.jpg', 'https://images.voylla.com/i/767959/large/lion-designer-ring-for-men-from-dare-by-voylla-omjai20321-20181215-4966-18sojsu.jpg', 'https://images.voylla.com/i/767961/large/lion-designer-ring-for-men-from-dare-by-voylla-omjai20321-20181215-4966-o3su2u.jpg', 'https://images.voylla.com/i/767963/large/lion-designer-ring-for-men-from-dare-by-voylla-omjai20321-20181215-4966-7yf3ux.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Lion Designer Ring For Men From Dare by Voylla,299.0,"Give a bold look with Lion designer ring for men from Dare by Voylla. Featuring a silver oxidized plating, this ring is a must-have in your accessory collection.

To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache.

""From the House of Voylla, India’s largest fashion jewelry brand comes DARE, a line of handcrafted accessories for the modern Indian man. """,Mens Ring,Silver,Geometric,19.05 mm,16.51 mm,7.02 gms,Brass,1 Ring,Oxidized,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/386514/large/sagittarus-rashi-symbol-designed-ring-for-men-vmjai20638-ms-20161212-6176-7egp6j.jpg', 'https://images.voylla.com/i/386515/large/sagittarus-rashi-symbol-designed-ring-for-men-vmjai20638-20161212-6176-nlahep.jpg', 'https://images.voylla.com/i/386516/large/sagittarus-rashi-symbol-designed-ring-for-men-vmjai20638-20161212-6176-nv1dk2.jpg', 'https://images.voylla.com/i/386517/large/sagittarus-rashi-symbol-designed-ring-for-men-vmjai20638-20161212-6176-xfeezl.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Sagittarus Rashi Symbol Designed Ring For Men,299.0,"Exude a resplendent look with this rashi designer ring specially designed for you from Voylla men's collection. The shiny surface with silver plating renders the sagittarus zodiac symbol with gold plated material. A striking new addition for your accessory box!
This piece of jewelry comes with the Voylla assurance of quality and durability.

Caring for your fashion jewelry: We at Voylla take care of every piece of jewelry so that you don't need to spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Mens Ring,Silver,Geometric,1.0 mm,0.65 mm,9.77 gms,3% Silver Alloy,1 Ring,Plain,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/923621/large/statement-ring-men-s-enameled-bindu-ring-chbom20140-ms-20191105-6899-1q9zcqy.jpg', 'https://images.voylla.com/i/923622/large/statement-ring-men-s-enameled-bindu-ring-chbom20140-20191105-6899-1xw8ysj.jpg', 'https://images.voylla.com/i/923623/large/statement-ring-men-s-enameled-bindu-ring-chbom20140-20191105-6899-5r2gws.jpg', 'https://images.voylla.com/i/923624/large/statement-ring-men-s-enameled-bindu-ring-chbom20140-20191105-6899-4sfbl5.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Statement Ring Men's Enameled Bindu Ring,299.0,"Enameled Bindu ring for men, fashioned out of brass and yellow gold plated. Pair with formal ethnic looks.
To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache. ""India�s largest fashion jewelry brand DARE, comes from the House of Voylla as a limited edition of handcrafted accessories for the modern Indian men. """,Mens Ring,Gold,Geometric,0.5 mm,0.32 mm,5.0 gms,Brass,1 Ring,Enamel,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/823083/large/devil-collection-death-rider-ring-rsjai20376-ms-20190607-24983-1pgck5p.jpg', 'https://images.voylla.com/i/823084/large/devil-collection-death-rider-ring-rsjai20376-20190607-24983-1k7huz9.jpg', 'https://images.voylla.com/i/823085/large/devil-collection-death-rider-ring-rsjai20376-20190607-24983-16p69m.jpg', 'https://images.voylla.com/i/823086/large/devil-collection-death-rider-ring-rsjai20376-20190607-24983-1sji94k.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Devil Collection Death Rider Ring,299.0,"Death rider head ring made from brass. Oxidized gold plated and a good match for casual attire.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Mens Ring,Gold,Geometric,,1.25 mm,21.52 gms,Brass,1 Ring,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/823091/large/devil-collection-grinning-skull-ring-rsjai20366-ms-20190607-24983-oql4fj.jpg', 'https://images.voylla.com/i/823092/large/devil-collection-grinning-skull-ring-rsjai20366-20190607-24983-13wuoox.jpg', 'https://images.voylla.com/i/823093/large/devil-collection-grinning-skull-ring-rsjai20366-20190607-24983-1ewwogw.jpg', 'https://images.voylla.com/i/823094/large/devil-collection-grinning-skull-ring-rsjai20366-20190607-24983-f6q8tc.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Devil Collection Grinning Skull Ring,299.0,"Grinning skull brass ring for men. Oxidized silver plated and good for party looks.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Mens Ring,Gold,Geometric,,1.25 mm,14.32 gms,Brass,1 Ring,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/787751/large/cluster-rings-gems-embellished-ring-chbom20059-ms-20190222-7837-15tzhzz.jpg', 'https://images.voylla.com/i/787753/large/cluster-rings-gems-embellished-ring-chbom20059-20190222-7837-18oxgl3.jpg', 'https://images.voylla.com/i/787755/large/cluster-rings-gems-embellished-ring-chbom20059-20190222-7837-41t4p5.jpg', 'https://images.voylla.com/i/787757/large/cluster-rings-gems-embellished-ring-chbom20059-20190222-7837-zrpd2e.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Cluster Rings Gems Embellished Ring,299.0,"Men's stainless steel gems adorned ring. High polish plated. Wear with formal outfits.
To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache. ""India�s largest fashion jewelry brand DARE, comes from the House of Voylla as a limited edition of handcrafted accessories for the modern Indian men. """,Mens Ring,Silver,Geometric,,,6.55 gms,Stainless Steel,1 Ring,Textured,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/706669/large/milestone-ring-with-vertical-notches-sbjai21853-ms-20180630-12574-c1y7ox.jpg', 'https://images.voylla.com/i/706670/large/milestone-ring-with-vertical-notches-sbjai21853-20180630-12574-1vlvfc.jpg', 'https://images.voylla.com/i/706671/large/milestone-ring-with-vertical-notches-sbjai21853-20180630-12574-6hkqfw.jpg', 'https://images.voylla.com/i/706672/large/milestone-ring-with-vertical-notches-sbjai21853-20180630-12574-jqkucb.jpg', 'https://images.voylla.com/i/706673/large/milestone-ring-with-vertical-notches-sbjai21853-20180630-12574-1obi5wc.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Milestone Ring with Vertical Notches,299.0,"The Accessory: With a black stone surrounded by shoulders that have vertical notches, this ring from the Milestone collection is gorgeous. 

How to Wear it: Ideal to be worn with both formal dresses and casual wear. 

Own the Part: Wear it for parties and outings.

To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache.

""From the Dare by Voylla, India’s largest fashion jewelry brand comes DARE, a line of handcrafted accessories for the modern Indian. man. ""  ",Mens Ring,Silver,Geometric,16.51 mm,16.51 mm,8.68 gms,Brass,1 Ring,Glossy,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/707262/large/milestone-oxidized-pattern-blue-stone-ring-sbjai21876-ms-20180701-15845-giiwhh.jpg', 'https://images.voylla.com/i/707263/large/milestone-oxidized-pattern-blue-stone-ring-sbjai21876-20180701-15845-1fn5l1r.jpg', 'https://images.voylla.com/i/707264/large/milestone-oxidized-pattern-blue-stone-ring-sbjai21876-20180701-15845-zf8lea.jpg', 'https://images.voylla.com/i/707265/large/milestone-oxidized-pattern-blue-stone-ring-sbjai21876-20180701-15845-1qvkzly.jpg', 'https://images.voylla.com/i/707266/large/milestone-oxidized-pattern-blue-stone-ring-sbjai21876-20180701-15845-19xjgew.jpg', 'https://images.voylla.com/i/707267/large/milestone-oxidized-pattern-blue-stone-ring-sbjai21876-20180701-15845-1xzl3u.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Milestone Oxidized Pattern Blue Stone Ring,299.0,"The Accessory: This ring from the Milestone collection features a blue stone and designer patterns on the shoulder. 

How to Wear It: Perfect for black tie dress.

Own the Part: Ideal for cocktail parties at night.

To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache.

""From the Dare by Voylla, India’s largest fashion jewelry brand comes DARE, a line of handcrafted accessories for the modern Indian. man. ""  ",Mens Ring,Silver,Geometric,21.59 mm,12.7 mm,7.47 gms,Brass,1 Ring,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/924872/large/statement-rings-men-s-lion-head-ring-chbom20135-ms-20191105-21585-1aq3q5q.jpg', 'https://images.voylla.com/i/924873/large/statement-rings-men-s-lion-head-ring-chbom20135-20191105-21585-1xgty13.jpg', 'https://images.voylla.com/i/924874/large/statement-rings-men-s-lion-head-ring-chbom20135-20191105-21585-yk8ze9.jpg', 'https://images.voylla.com/i/924875/large/statement-rings-men-s-lion-head-ring-chbom20135-20191105-21585-1x2eper.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Statement Rings Men's Lion Head Ring,299.0,"Men's lion head ring made from brass. Yellow gold plated. Good for party looks.
To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache. ""India�s largest fashion jewelry brand DARE, comes from the House of Voylla as a limited edition of handcrafted accessories for the modern Indian men. """,Mens Ring,Gold,Geometric,0.75 mm,0.88 mm,8.15 gms,Brass,1 Ring,Textured,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/822810/large/devil-collection-angel-of-death-ring-rsjai20365-ms-20190607-21000-bu9vm4.jpg', 'https://images.voylla.com/i/822811/large/devil-collection-angel-of-death-ring-rsjai20365-20190607-21000-8drdkn.jpg', 'https://images.voylla.com/i/822813/large/devil-collection-angel-of-death-ring-rsjai20365-20190607-21000-1kgi719.jpg', 'https://images.voylla.com/i/822815/large/devil-collection-angel-of-death-ring-rsjai20365-20190607-21000-c970ar.jpg', 'https://images.voylla.com/i/822818/large/devil-collection-angel-of-death-ring-rsjai20365-20190607-21000-1kg461h.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Devil Collection Angel of Death Ring,299.0,"Angel of Death men's ring. Made from brass and oxidized silver plated. Wear with casual outfits.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Mens Ring,Silver,Geometric,,1.25 mm,14.64 gms,Brass,1 Ring,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",150.0,"['https://images.voylla.com/i/787979/large/cluster-rings-oval-embellished-ring-chbom20061-ms-20190223-17883-1uz709c.jpg', 'https://images.voylla.com/i/787981/large/cluster-rings-oval-embellished-ring-chbom20061-20190223-17883-h2p228.jpg', 'https://images.voylla.com/i/787983/large/cluster-rings-oval-embellished-ring-chbom20061-20190223-17883-1arvldc.jpg', 'https://images.voylla.com/i/787984/large/cluster-rings-oval-embellished-ring-chbom20061-20190223-17883-19bouwv.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Cluster Rings Oval Embellished Ring,299.0,"Men's oval shaped gems adorned ring. High polish plated and made from stainless steel. Pair with party attire.
To make your accessories last longer avoid harsh chemicals and moisture. Keep dry, clean with dry cloth and wear with panache. ""India�s largest fashion jewelry brand DARE, comes from the House of Voylla as a limited edition of handcrafted accessories for the modern Indian men. """,Mens Ring,Silver,Geometric,,,6.49 gms,Stainless Steel,1 Ring,Textured,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
